ticker;site;headline;date
MSFT;bbc;Microsoft to open UK data centres;2015-11-10
MSFT;theguardian;Microsoft to open first UK data centres;2015-11-10
MSFT;theguardian;Microsoft to open first European store in central London;2019-07-10
MSFT;theguardian;Microsoft to launch disability-friendly Xbox controller | Games;2018-05-17
MSFT;reuters;Microsoft to invest $1 billion in OpenAI;2019-07-22
MSFT;wsj;Microsoft to Invest $1 Billion in Artificial-Intelligence Startup;2019-07-22
MSFT;bbc;Microsoft to help track legalised marijuana sales;2016-06-17
MSFT;theguardian;Microsoft to finally let you cancel Windows 10 auto-install;2016-06-29
MSFT;nytimes;Microsoft to Expand Campus, as Amazon Looks Elsewhere;2017-11-29
MSFT;nytimes;Microsoft to Cut Up to 4000 Sales and Marketing Jobs;2017-07-06
MSFT;theguardian;Microsoft to cut 7800 jobs as it takes $7.6bn loss on mobile;2015-07-08
MSFT;theguardian;Microsoft to cut 1850 jobs at struggling former Nokia;2016-05-26
MSFT;bbc;Microsoft to cut 'thousands' of jobs;2017-07-06
MSFT;reuters;Microsoft to continue to invest over $1 billion a year on;2017-01-26
MSFT;theguardian;Microsoft to close Lionhead Studios – cans Fable Legends;2016-03-07
MSFT;bbc;Microsoft to buy LinkedIn for $26bn;2016-06-13
MSFT;reuters;Microsoft to buy LinkedIn for $26.2 billion in its largest deal;2016-06-13
MSFT;cnbc;Microsoft to buy LinkedIn for $26.2 billion;2016-06-13
MSFT;cnbc;Microsoft to buy GitHub, a platform for software developers;2018-06-04
MSFT;wsj;Microsoft to Allow Xbox Live Users to Create Virtual;2016-06-13
MSFT;wsj;Microsoft to Acquire LinkedIn for $26.2 Billion;2016-06-14
MSFT;wsj;Microsoft to Acquire LinkedIn for $26 Billion - What's News;2016-06-13
MSFT;bbc;Microsoft tests underwater data centre;2016-02-02
AMZN;bbc;Microsoft teases Amazon Echo rival;2016-12-14
MSFT;bbc;Microsoft teases Amazon Echo rival;2016-12-14
MSFT;cnbc;Microsoft Teams maintains lead on Slack at big companies;2019-12-17
MSFT;bbc;Microsoft Teams challenges work chat rival Slack;2016-11-02
MSFT;nytimes;Microsoft Teaches Autonomous Gliders to Make Decisions;2017-08-16
MSFT;bloomberg;Microsoft Takes Path Less Traveled to Build a Quantum;2017-12-11
MSFT;bloomberg;Microsoft Takes on Chromebooks With $999 Surface Laptop;2017-05-02
MSFT;wsj;Microsoft Takes Another Step Out of the Cellphone;2016-05-18
MSFT;bloomberg;Microsoft Takes AI Bot 'Tay' Offline After Offensive Remarks;2016-03-24
MSFT;reuters;Microsoft tackles China piracy with free upgrade to;2015-03-17
MSFT;bbc;Microsoft tackles 'horrifying' Bing search results;2018-10-11
MSFT;theguardian;Microsoft Surface Studio 2 review: in a class of its own;2019-04-18
MSFT;cnbc;Microsoft Surface Pro X, Surface Laptop 3;2019-10-02
AAPL;cnbc;Microsoft Surface Pro X review: Still not as good as Apple's;2019-11-05
MSFT;cnbc;Microsoft Surface Pro X review: Still not as good as Apple's;2019-11-05
MSFT;nytimes;Microsoft Surface Pro X Review: Powerful Computer, but;2019-11-05
MSFT;cnbc;Microsoft Surface Pro with LTE now available;2018-03-06
MSFT;theguardian;Microsoft Surface Pro review: very nearly almost the future;2017-06-28
MSFT;theguardian;Microsoft Surface Pro 6 review: a fantastic tablet PC you;2018-10-16
AAPL;cnbc;Microsoft Surface Laptop: sneak attack against Apple;2017-05-02
MSFT;cnbc;Microsoft Surface Laptop: sneak attack against Apple;2017-05-02
MSFT;cnbc;Microsoft Surface Laptop review: worth the wait;2017-06-13
MSFT;wsj;Microsoft Surface Laptop Review: Pretty but Not Essential;2017-06-13
MSFT;theguardian;Microsoft Surface Laptop review: a USB-C short of the best;2017-06-19
MSFT;cnbc;Microsoft Surface Laptop 2 review;2018-10-16
MSFT;theguardian;Microsoft Surface irks NFL coaches and stars: 'I'm done;2016-10-24
MSFT;theguardian;Microsoft Surface Headphones review: close but no cigar;2018-12-13
MSFT;theguardian;Microsoft Surface Go review: tablet that's better for work;2018-09-06
MSFT;wsj;Microsoft Surface Go Review: Small Computer, Big;2018-08-05
MSFT;cnbc;Microsoft Surface Go review;2018-08-02
AAPL;cnbc;Microsoft Surface Go first look: $399 competes with iPad;2018-07-09
MSFT;reuters;Microsoft Surface devices fail on reliability - Consumer;2017-08-10
MSFT;theguardian;Microsoft Surface Book review: the best Windows laptop;2016-02-25
MSFT;wsj;Microsoft Surface Book and Surface Pro 4 Review;2015-10-21
MSFT;theguardian;Microsoft Surface Book 2 review: a powerful yet pricey;2017-12-12
MSFT;bbc;Microsoft sues US government over secret data requests;2016-04-14
MSFT;theguardian;Microsoft sues for right to tell customers when US;2016-04-14
MSFT;cnbc;Microsoft stock gyrates after earnings beat;2017-07-21
MSFT;theguardian;Microsoft starts downloading Windows 10 automatically;2016-02-02
MSFT;bbc;Microsoft staff: Do not use HoloLens for war;2019-02-22
MSFT;bbc;Microsoft staff 'suffering from PTSD' - BBC News;2017-01-12
MSFT;cnbc;Microsoft spent over $400 million on Glint;2018-10-08
MSFT;nytimes;Microsoft Spends Big to Build a Computer Out of Science;2016-11-20
MSFT;theguardian;Microsoft sounds final death knell for Zune music streaming;2015-11-16
MSFT;bbc;Microsoft sinks data centre off Orkney;2018-06-06
MSFT;cnbc;Microsoft signs cloud deal with Albertsons;2019-01-24
MSFT;bbc;Microsoft signals end of Paint program;2017-07-24
MSFT;cnbc;Microsoft shows off Surface Neo, a two-screened laptop;2019-10-02
MSFT;wsj;Microsoft Shores Up Its Cyberattack Defenses;2016-02-29
MSFT;nytimes;Microsoft Shifts From Paying Outside Lawyers by the Hour;2017-08-03
MSFT;bbc;Microsoft shares at new high as cloud focus pays off;2016-10-21
MSFT;wsj;Microsoft Sets 2017 High With $17 Billion Bond Sale;2017-01-30
MSFT;bbc;Microsoft sells Nokia feature phones business;2016-05-18
MSFT;bloomberg;Microsoft Sells $19.75 Billion of Bonds in Its Biggest Ever;2016-08-01
MSFT;nytimes;Microsoft Seizes Websites It Traces to Iranian Hackers;2019-03-27
MSFT;bbc;Microsoft seeks to clean up Xbox game chat with AI;2019-10-15
MSFT;bbc;Microsoft se da por vencido en su intento por competir con;2017-10-03
MSFT;bbc;Microsoft scraps Finland phone unit;2016-07-11
MSFT;theguardian;Microsoft scrambles to limit PR damage over abusive AI bot;2016-03-24
MSFT;cnbc;Microsoft says North Korea-based hackers were stealing;2019-12-30
MSFT;nytimes;Microsoft Says It Will Sell Pentagon Artificial Intelligence;2018-10-26
MSFT;nytimes;Microsoft Sales Lifted by Cloud Computing;2018-01-31
MSFT;bloomberg;Microsoft Said to Weigh Multibillion-Dollar Headquarters;2015-09-04
MSFT;nytimes;Microsoft Said to Invest Big Sum in Uber;2015-07-31
MSFT;wsj;Microsoft Rolls Out Gentler, Less Confusing Windows 10;2016-06-28
MSFT;nytimes;Microsoft Rides Cloud to a 21% Increase in Profits;2019-10-23
MSFT;cnbc;Microsoft reveals prototype augmented reality glasses that;2017-05-19
MSFT;bbc;Microsoft reveals details of Windows 10 usage tracking;2016-01-07
MSFT;wsj;Microsoft Revamps Its Global Sales Team;2017-07-03
MSFT;bbc;Microsoft responsabiliza a la Agencia de Seguridad;2017-05-15
MSFT;bbc;Microsoft responds to female harassment claims;2019-04-05
MSFT;nytimes;Microsoft Reorganizes to Fuel Cloud and A.I. Businesses;2018-03-29
MSFT;bbc;Microsoft removes store-blocking from Windows 10 Pro;2016-05-06
MSFT;cnbc;Microsoft releases Windows 10 May 2019 Update;2019-05-21
MSFT;cnbc;Microsoft redesigned Office — here are the biggest changes;2018-06-13
MSFT;cnbc;Microsoft recovery: How Satya Nadella did it;2018-12-03
AAPL;cnbc;Microsoft recommends switching to iPhone or Android as it;2019-01-18
MSFT;cnbc;Microsoft recommends switching to iPhone or Android as it;2019-01-18
MSFT;cnbc;Microsoft rebrands Twitch competitor and adds mobile live;2017-05-25
MSFT;bloomberg;Microsoft Reaches for the Clouds With Big Capex Increase;2016-04-22
MSFT;wsj;Microsoft Ramps Up Battle Against Amazon in Cloud War;2019-11-04
MSFT;nytimes;Microsoft Puts Slack in Cross Hairs With New Office Chat App;2016-11-02
MSFT;wsj;Microsoft Promotes General Counsel Brad Smith to President;2015-09-11
MSFT;nytimes;Microsoft Plumbs Ocean's Depths to Test Underwater Data;2016-01-31
MSFT;nytimes;Microsoft Pledges $500 Million for Affordable Housing in;2019-01-16
MSFT;wsj;Microsoft Plans to Buy Israeli Cloud-Security Firm Adallom;2015-07-20
MSFT;bloomberg;Microsoft Plans Multibillion-Dollar Campus Overhaul,;2017-11-28
AMZN;bbc;Microsoft pips Amazon for $10bn AI 'Jedi' contract;2019-10-26
MSFT;bbc;Microsoft pips Amazon for $10bn AI 'Jedi' contract;2019-10-26
MSFT;nytimes;Microsoft Picks Unusual Place to Make Its Giant Surface Hub;2015-06-10
MSFT;theguardian;Microsoft pays out $10000 for automatic Windows 10;2016-06-27
MSFT;bloomberg;Microsoft Pays $26 Billion for LinkedIn in Biggest Deal Yet;2016-06-13
MSFT;cnbc;Microsoft patents smart glasses for diet tracking;2017-05-09
MSFT;bbc;Microsoft patched 'NSA hack' Windows flaws before leak;2017-04-17
MSFT;bbc;Microsoft partners with old rival Linux Foundation;2016-11-17
MSFT;nytimes;Microsoft Paint's Days May Be Numbered;2017-07-24
MSFT;bbc;Microsoft Paint: The man who makes art pixel-by-pixel;2017-07-25
MSFT;bbc;Microsoft Paint: Fans rejoice as art app saved 'for now';2019-04-24
MSFT;theguardian;Microsoft Paint to be killed off after 32 years | Windows 10;2017-07-24
MSFT;theguardian;Microsoft Paint saved after outpouring of love – sort of;2017-07-26
MSFT;cnbc;Microsoft Paint is not being killed in next Windows 10 update;2017-07-25
MSFT;bbc;Microsoft Paint avoids brush with death;2017-07-25
MSFT;wsj;Microsoft Opens Store in 'Minecraft' to Outside Sellers;2017-04-10
MSFT;wsj;Microsoft Opens Flagship Store on Fifth Avenue;2015-10-25
MSFT;cnbc;Microsoft opens first retail store in Europe;2019-07-10
AAPL;reuters;Microsoft opens door to Android, Apple phone apps;2015-04-29
MSFT;reuters;Microsoft opens door to Android, Apple phone apps;2015-04-29
MSFT;nytimes;Microsoft Office Mobile Apps: Free or With a Fee;2017-11-07
MSFT;wsj;Microsoft Not Building Driverless Car But Wants to Help;2016-06-03
MSFT;wsj;Microsoft Names LinkedIn Executive to Tech Chief Role;2017-01-24
MSFT;theguardian;Microsoft names its new games console Xbox Series X;2019-12-13
MSFT;theguardian;Microsoft names everything after Halo now. Here's what;2015-01-21
MSFT;bbc;Microsoft mulls Fable video game studio closure;2016-03-07
MSFT;nytimes;Microsoft Moves to End Secrecy in Sexual Harassment;2017-12-19
MSFT;wsj;Microsoft Modifies Windows 10 for China's Government;2017-03-21
MSFT;bbc;Microsoft membeli LinkedIn senilai Rp346 triliun;2016-06-14
MSFT;theguardian;Microsoft may have sold fewer than 20m Xbox Ones, EA;2016-04-18
MSFT;cnbc;Microsoft M&A: Nadella vs Ballmer;2018-06-04
MSFT;wsj;Microsoft Lowers Its Expectations for Phones;2015-10-04
MSFT;nytimes;Microsoft Looks to Regain Lost Ground in the Classroom;2017-05-02
MSFT;theguardian;Microsoft licenses cloud services to monitor legalized;2016-06-16
MSFT;bloomberg;Microsoft Launches Windows 10 Without the Usual Hype;2015-07-29
MSFT;theguardian;Microsoft launches Surface Pro X and previews folding;2019-10-02
AAPL;theguardian;Microsoft launches smaller, cheaper Surface Go to rival;2018-07-10
MSFT;theguardian;Microsoft launches smaller, cheaper Surface Go to rival;2018-07-10
MSFT;cnbc;Microsoft launches Seeing AI app for iOS;2017-07-12
MSFT;bbc;Microsoft launches new Surface Pro;2017-05-23
MSFT;theguardian;Microsoft launches faster Surface Pro 6 and;2018-10-03
MSFT;cnbc;Microsoft just bought a company that live streams games to;2016-08-12
MSFT;theguardian;Microsoft joins group seeking to kill off historic climate;2019-05-01
MSFT;cnbc;Microsoft Japan: 4-day workweek experiment sees;2019-11-03
MSFT;theguardian;Microsoft Japan tested a four-day work week and;2019-11-04
MSFT;bloomberg;Microsoft Japan Says Four-Day Work Week Boosted;2019-11-04
MSFT;bbc;Microsoft issues emergency patch for Explorer browser;2019-09-24
AAPL;nytimes;Microsoft Is Worth as Much as Apple. How Did That Happen?;2018-11-29
MSFT;nytimes;Microsoft Is Worth as Much as Apple. How Did That Happen?;2018-11-29
MSFT;cnbc;Microsoft is working on AI chips across different devices;2017-11-01
MSFT;bloomberg;Microsoft is Transforming the Bond Market as Well as Its;2016-08-02
MSFT;bloomberg;Microsoft Is Officially Not the Windows Company Anymore;2018-04-02
MSFT;cnbc;Microsoft is now tying Satya Nadella's pay to LinkedIn's;2018-10-19
MSFT;cnbc;Microsoft is luring A.I. developer by offering them faster chips;2018-05-07
MSFT;cnbc;Microsoft is killing Windows Vista: Here's what you should do;2017-03-16
MSFT;theguardian;Microsoft is killing off Windows Live Mail – what should I do?;2016-06-02
MSFT;cnbc;Microsoft is investing in ride-hailing firm Grab;2018-10-08
MSFT;cnbc;Microsoft is introducing a middle finger emoji;2015-05-05
MSFT;wsj;Microsoft Is Giving Disabled Gamers a Better Controller;2018-05-17
MSFT;wsj;Microsoft Is Buying GitHub for $7.5 Billion in Stock;2018-06-04
MSFT;theguardian;Microsoft is buying code-sharing site GitHub for $7.5bn;2018-06-04
MSFT;cnbc;Microsoft invests in Databricks funding at $2.7 billion;2019-02-05
MSFT;cnbc;Microsoft invests $1 billion in Elon Musk's OpenAI;2019-07-22
TSLA;cnbc;Microsoft invests $1 billion in Elon Musk's OpenAI;2019-07-22
MSFT;theguardian;Microsoft investigates racist messaging incident at;2016-11-14
MSFT;bloomberg;Microsoft Intern's Rape Claim Highlights Struggle to;2017-12-14
MSFT;cnbc;Microsoft Intelligent Cloud, including Azure, now its biggest;2019-07-18
MSFT;cnbc;Microsoft HR exec: Pay attention to this before you accept a;2017-10-25
MSFT;cnbc;Microsoft HR exec: 3 skills you should have to score a job;2017-10-04
MSFT;wsj;Microsoft Hopes for Videogame Turnaround With Xbox One X;2017-11-06
MSFT;nytimes;Microsoft HoloLens: A Sensational Vision of the PC's Future;2015-01-21
MSFT;cnbc;Microsoft HoloLens inventor: 'The phone is already dead';2017-05-03
MSFT;cnbc;Microsoft HoloLens 2: Army plans to customize as IVAS;2019-04-06
MSFT;cnbc;Microsoft Hololens 2 launches at Mobile World Congress;2019-02-24
MSFT;bbc;Microsoft HoloLens 2 augmented reality headset unveiled;2019-02-24
MSFT;cnbc;Microsoft hits reset in the console wars with Sony;2017-06-12
GOOG;bbc;Microsoft hits out at Google team over bug report;2015-01-12
MSFT;bbc;Microsoft hits out at Google team over bug report;2015-01-12
MSFT;wsj;Microsoft Hits $1 Trillion Market Value for First Time;2019-04-25
MSFT;cnbc;Microsoft hits $1 trillion market cap for the first time as stock;2019-04-25
MSFT;cnbc;Microsoft has developed a mirror that can read your emotions;2016-05-19
MSFT;cnbc;Microsoft has a version of its new campus in Minecraft;2018-11-06
MSFT;bbc;Microsoft halts listening in to Xbox gamers;2019-08-22
MSFT;wsj;Microsoft Goes Deeper Into Artificial Intelligence;2016-02-04
MSFT;bloomberg;Microsoft Global Services Center India Pvt Ltd;2019-05-14
MSFT;bbc;Microsoft gives up on Windows 10 Mobile;2017-10-09
MSFT;cnbc;Microsoft gives CEO Satya Nadella a raise for 2019 fiscal;2019-10-16
MSFT;bbc;Microsoft gender-bias case to go ahead;2016-10-18
MSFT;cnbc;Microsoft freshens up campus buildings with history and;2019-07-28
MSFT;bbc;Microsoft four-day work week 'boosts productivity';2019-11-04
MSFT;wsj;Microsoft Focused on AI Investments;2017-10-17
MSFT;cnbc;Microsoft Flight Simulator 2020 announcement surprised;2019-06-23
MSFT;nytimes;Microsoft Finds Cancer Clues in Search Queries;2016-06-07
MSFT;cnbc;Microsoft fights history with biggest-ever software acquisition;2016-06-13
MSFT;nytimes;Microsoft Faces New Scrutiny in China;2016-01-05
MSFT;bbc;Microsoft Excel blamed for gene study errors - BBC News;2016-08-25
MSFT;nytimes;Microsoft entra en el negocio de la marihuana, pero con;2016-06-21
MSFT;cnbc;Microsoft ends trading ahead of Apple by market cap;2018-11-30
MSFT;wsj;Microsoft Ends Free Windows 10 Upgrades Soon So Plan;2016-05-05
MSFT;cnbc;Microsoft employees question CEO Satya Nadella over;2018-07-27
MSFT;nytimes;Microsoft Employees Question C.E.O. Over Company's;2018-07-26
MSFT;nytimes;Microsoft Employees Protest Work With ICE, as Tech;2018-06-19
MSFT;cnbc;Microsoft employees feel underpaid and not fully rewarded;2018-06-06
MSFT;theguardian;Microsoft employees confront CEO over company's;2019-04-05
MSFT;nytimes;Microsoft Emerges as Clear No. 2 in Cloud Computing;2018-07-19
MSFT;bloomberg;Microsoft Edges Closer to Quantum Computer Based on;2018-03-28
MSFT;theguardian;Microsoft Edge: Internet Explorer is dead ... but can you;2015-04-30
MSFT;cnbc;Microsoft earnings Q4 2018;2018-07-19
MSFT;cnbc;Microsoft earnings Q1 2018;2017-10-26
MSFT;cnbc;Microsoft E3: Xbox 18 exclusives include 'Halo Infinite;2018-06-11
MSFT;theguardian;Microsoft downloads Windows 10 on user machines;2015-09-11
MSFT;wsj;Microsoft Downgrades Windows' Role in Cloud-Focused;2018-03-29
MSFT;bloomberg;Microsoft Develops AI to Help Cancer Doctors Find the;2016-09-19
MSFT;cnbc;Microsoft deploys an underwater submarine-like data;2018-06-06
MSFT;bbc;Microsoft deletes massive face recognition database;2019-06-07
MSFT;wsj;Microsoft Cuts Price of Xbox 360;2017-02-01
MSFT;bloomberg;Microsoft Creates New AI Research Group as Qi Lu Leaves;2016-09-29
MSFT;theguardian;Microsoft creates its first city typeface for Dubai;2017-05-01
MSFT;nytimes;Microsoft Created a Twitter Bot to Learn From Users.;2016-03-24
MSFT;wsj;Microsoft Cortana-Powered Speaker Challenges Amazon's;2017-05-08
MSFT;cnbc;Microsoft Cortana chief Javier Soltero is leaving;2018-11-06
MSFT;cnbc;Microsoft co-founders Bill Gates and Paul Allen met in high;2019-07-02
MSFT;theguardian;Microsoft co-founder's yacht tears up protected coral reef in;2016-01-28
MSFT;theguardian;Microsoft co-founder unveils world's biggest plane;2017-06-01
MSFT;wsj;Microsoft Co-Founder Paul Allen Reveals New Cancer;2018-10-01
MSFT;cnbc;Microsoft co-founder Paul Allen dies of cancer at age 65;2018-10-15
MSFT;reuters;Microsoft co-founder Paul Allen dies of cancer;2018-10-15
MSFT;reuters;Microsoft co-founder Paul Allen dies at 65;2018-10-15
MSFT;wsj;Microsoft Co-Founder Paul Allen Dies at 65;2018-10-16
MSFT;reuters;Microsoft co-founder Gates, Trump discuss innovation;2016-12-13
MSFT;cnbc;Microsoft co-founder Bill Gates says innovation is key to;2016-12-13
MSFT;cnbc;Microsoft co-founder Bill Gates once thought 'sleeping a lot;2019-12-18
GOOG;cnbc;Microsoft CMO Capossela says Google employees use;2018-12-20
MSFT;cnbc;Microsoft CMO Capossela says Google employees use;2018-12-20
MSFT;cnbc;Microsoft cloud reorg: what insiders are saying;2018-03-29
MSFT;cnbc;Microsoft closes out 2018 as the top public company;2018-12-31
MSFT;wsj;Microsoft Closes Acquisition of LinkedIn;2016-12-28
MSFT;cnbc;Microsoft Clippy assistant comes to MacOS on GitHub;2019-09-09
MSFT;bbc;Microsoft claims win over 'Russian political hackers';2018-08-21
MSFT;bbc;Microsoft chatbot is taught to swear on Twitter;2016-03-24
MSFT;cnbc;Microsoft CFO Amy Hood paying attention to gaming, Phil;2018-12-05
